10,1,0.000205152,0.0843821
100,1,0.000276535,0.0102142
1000,1,0.000165694,0.00103964
10000,1,0.000141972,0.000104146
100000,1,0.000459264,1.04165e-05
1000000,1,0.00452526,1.04166e-06
