(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	1 ( 1 x 1 )	blk: 48	wall_t: 3.437901	cpu_t: 3.406377
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.058656e-10	Meps= 2.220446e-16	error= 1.668457e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	2 ( 1 x 2 )	blk: 48	wall_t: 1.924908	cpu_t: 1.917871
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.105805e-10	Meps= 2.220446e-16	error= 1.742765e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	4 ( 2 x 2 )	blk: 48	wall_t: 1.055353	cpu_t: 1.050467
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.121718e-10	Meps= 2.220446e-16	error= 1.767844e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	8 ( 2 x 4 )	blk: 48	wall_t: 0.708127	cpu_t: 0.705144
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.010110e-10	Meps= 2.220446e-16	error= 1.591948e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	16 ( 4 x 4 )	blk: 48	wall_t: 0.684469	cpu_t: 0.680643
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 9.281676e-11	Meps= 2.220446e-16	error= 1.462805e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	1 ( 1 x 1 )	blk: 48	wall_t: 3.386127	cpu_t: 3.372885
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.058656e-10	Meps= 2.220446e-16	error= 1.668457e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	2 ( 1 x 2 )	blk: 48	wall_t: 1.909078	cpu_t: 1.901240
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.105805e-10	Meps= 2.220446e-16	error= 1.742765e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	4 ( 2 x 2 )	blk: 48	wall_t: 1.060061	cpu_t: 1.055637
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.121718e-10	Meps= 2.220446e-16	error= 1.767844e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	8 ( 2 x 4 )	blk: 48	wall_t: 0.712620	cpu_t: 0.709595
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 1.010110e-10	Meps= 2.220446e-16	error= 1.591948e+01
(par):	N=dim(A)=	4096	||A||_inf=	1603.135197
(par-PLU):	N=		4096	np=	16 ( 4 x 4 )	blk: 48	wall_t: 0.594872	cpu_t: 0.591220
(par-PLU)	n= 4096	|A|= 1.603135e+03	|z|= 1.782500e+01	|res|= 9.281676e-11	Meps= 2.220446e-16	error= 1.462805e+01
